LECROYWR640Zi,55822,Waveform
Segments,1,SegmentSize,24886
Segment,TrigTime,TimeSinceSegment1
#1,25-Jun-2026 11:18:56,0                 
Time,Ampl
989573,11.48991584777832
989574,28.75202751159668
989575,45.95103073120117
989576,63.28223419189453
989577,80.49806976318359
989578,97.69429779052734
989579,114.908576965332
989580,132.1418762207031
989581,149.3434295654297
989582,166.5777130126953
989583,-176.1001739501953
989584,-158.9188690185547
989585,-141.6811370849609
989586,-124.4566040039063
989587,-107.1601028442383
989588,-89.67498016357422
989589,-72.42609405517578
989590,-55.08659362792969
989591,-37.6988410949707
989592,-20.36734962463379
989593,-3.031241655349731
989594,14.1090669631958
989595,31.37351608276367
989596,48.53626251220703
989597,65.99304962158203
989598,83.34700775146484
989599,100.6791534423828
989600,117.9585494995117
989601,135.1602935791016
989602,152.427978515625
989603,169.6425323486328
989604,-173.0268096923828
989605,-155.6724090576172
989606,-138.5765686035156
989607,-121.1874847412109
989608,-104.0864715576172
989609,-86.67030334472656
989610,-69.39057922363281
989611,-52.0836181640625
989612,-34.80208206176758
989613,-17.62813568115234
989614,-0.4141324162483215
989615,16.77562141418457
989616,34.16118240356445
989617,51.50075912475586
989618,68.64913940429688
989619,85.989501953125
989620,103.295539855957
989621,120.6016616821289
989622,137.9129638671875
989623,155.25732421875
989624,172.5965423583984
989625,-169.99853515625
989626,-152.6780395507813
989627,-135.3117370605469
989628,-118.0751495361328
989629,-100.7194671630859
989630,-83.46637725830078
989631,-66.18227386474609
989632,-48.99449920654297
989633,-31.68886756896973
989634,-14.27650356292725
989635,2.974520444869995
989636,20.57962608337402
989637,37.7684440612793
989638,54.94347763061523
989639,72.30992889404297
989640,89.60170745849609
989641,106.7263717651367
989642,124.1963195800781
989643,141.4913177490234
989644,158.8223114013672
989645,176.1819610595703
989646,-166.397705078125
989647,-149.1848449707031
989648,-131.7891082763672
989649,-114.4202041625977
989650,-97.18712615966797
989651,-79.80023956298828
989652,-62.59589767456055
989653,-45.08976364135742
989654,-27.71611022949219
989655,-10.56130218505859
989656,6.716436862945557
989657,24.01552391052246
989658,41.36051940917969
989659,58.61745834350586
989660,75.80778503417969
989661,93.25411987304688
989662,110.6008224487305
989663,127.9198532104492
989664,145.1186676025391
989665,162.4955902099609
989666,179.7550811767578
989667,-162.8290100097656
989668,-145.4665679931641
989669,-128.2342987060547
989670,-110.8913955688477
989671,-93.62767028808594
989672,-76.26892852783203
989673,-59.02518081665039
989674,-41.65573883056641
989675,-24.26965522766113
989676,-6.933405876159668
989677,10.30215454101563
989678,27.55290794372559
989679,44.94699478149414
989680,62.11477661132813
989681,79.33533477783203
989682,96.67777252197266
989683,114.055778503418
989684,131.3004760742188
989685,148.6704559326172
989686,165.9050750732422
989687,-176.775634765625
989688,-159.4859466552734
989689,-142.1345367431641
989690,-124.8456497192383
989691,-107.5173263549805
989692,-90.27658843994141
989693,-72.99304962158203
989694,-55.82079315185547
989695,-38.68414688110352
989696,-21.37756156921387
989697,-4.061172008514404
989698,13.19429111480713
989699,30.50899887084961
989700,47.69278335571289
989701,64.88162231445313
989702,82.21202850341797
989703,99.59889984130859
989704,116.8793182373047
989705,134.2418975830078
989706,151.5476531982422
989707,168.8040924072266
989708,-173.8885650634766
989709,-156.5912170410156
989710,-139.2198791503906
989711,-121.8127975463867
989712,-104.5286178588867
989713,-87.10606384277344
989714,-69.84430694580078
989715,-52.63515090942383
989716,-35.48646545410156
989717,-18.2418327331543
989718,-0.8631355166435242
989719,16.42226028442383
989720,33.59344482421875
989721,50.87671661376953
989722,68.25584411621094
989723,85.42141723632813
989724,102.7668838500977
989725,120.0595397949219
989726,137.1854705810547
989727,154.6090698242188
989728,171.8836669921875
989729,-170.8560180664063
989730,-153.5915374755859
989731,-136.2720642089844
989732,-119.059684753418
989733,-101.8642044067383
989734,-84.53694152832031
989735,-67.25980377197266
989736,-50.01253890991211
989737,-32.84769058227539
989738,-15.61345481872559
989739,2.074504137039185
989740,19.17770957946777
989741,36.43047332763672
989742,53.70870208740234
989743,70.82768249511719
989744,88.07341003417969
989745,105.2600708007813
989746,122.4393844604492
989747,139.8427734375
989748,157.1527404785156
989749,174.3517608642578
989750,-168.2678680419922
989751,-150.9107055664063
989752,-133.7057952880859
989753,-116.5561981201172
989754,-99.39815521240234
989755,-82.27789306640625
989756,-65.03068542480469
989757,-47.61619567871094
989758,-30.43588066101074
989759,-13.14365196228027
989760,4.246013164520264
989761,21.65733528137207
989762,38.68937301635742
989763,55.99888610839844
989764,73.29859924316406
989765,90.64515686035156
989766,107.7988204956055
989767,124.9928970336914
989768,142.2745056152344
989769,159.59765625
989770,176.8487854003906
989771,-165.8217010498047
989772,-148.6591033935547
989773,-131.4304962158203
989774,-114.2681579589844
989775,-97.14061737060547
989776,-79.86126708984375
989777,-62.74779510498047
989778,-45.50712966918945
989779,-28.32760620117188
989780,-11.06039142608643
989781,6.217612743377686
989782,23.6745548248291
989783,40.96579742431641
989784,58.2437629699707
989785,75.54408264160156
989786,92.71471405029297
989787,109.9467391967773
989788,127.2360610961914
989789,144.3768920898438
989790,161.7218322753906
989791,178.9799194335938
989792,-163.6398010253906
989793,-146.4425811767578
989794,-129.2913360595703
989795,-111.90771484375
989796,-94.60401916503906
989797,-77.26221466064453
989798,-60.01423645019531
989799,-42.76781845092773
989800,-25.40060615539551
989801,-8.261561393737793
989802,9.03785228729248
989803,26.35247993469238
989804,43.57843780517578
989805,60.87057495117188
989806,78.21299743652344
989807,95.40633392333984
989808,112.6989974975586
989809,130.0827941894531
989810,147.3638305664063
989811,164.6531524658203
989812,-178.0736541748047
989813,-160.6854400634766
989814,-143.5015716552734
989815,-126.0897445678711
989816,-108.6461791992188
989817,-91.38397979736328
989818,-74.098876953125
989819,-56.7347412109375
989820,-39.46212005615234
989821,-22.08192443847656
989822,-4.747696876525879
989823,12.54622936248779
989824,29.76255798339844
989825,46.93400192260742
989826,64.29056549072266
989827,81.5994873046875
989828,98.88340759277344
989829,116.0051422119141
989830,133.359130859375
989831,150.5639495849609
989832,167.8648834228516
989833,-174.8408050537109
989834,-157.6315460205078
989835,-140.2878875732422
989836,-122.9814529418945
989837,-105.6711730957031
989838,-88.45219421386719
989839,-71.10809326171875
989840,-53.9380989074707
989841,-36.65014266967773
989842,-19.54167747497559
989843,-2.236856698989868
989844,15.09253120422363
989845,32.32629013061523
989846,49.68912887573242
989847,66.98701477050781
989848,84.20833587646484
989849,101.4605026245117
989850,118.6506271362305
989851,136.0261688232422
989852,153.4092864990234
989853,170.5745086669922
989854,-172.1442718505859
989855,-154.8597717285156
989856,-137.4900054931641
989857,-120.2060241699219
989858,-102.8653182983398
989859,-85.57734680175781
989860,-68.27904510498047
989861,-50.92746353149414
989862,-33.57954025268555
989863,-16.30279159545898
989864,1.256744742393494
989865,18.55423927307129
989866,35.59890747070313
989867,52.92502975463867
989868,70.22962951660156
989869,87.56761932373047
989870,104.8380279541016
989871,122.2123947143555
989872,139.5738830566406
989873,156.9704437255859
989874,174.2511444091797
989875,-168.4947662353516
989876,-151.2345733642578
989877,-134.0033721923828
989878,-116.6805419921875
989879,-99.29482269287109
989880,-81.95537567138672
989881,-64.82373046875
989882,-47.63494110107422
989883,-30.52954292297363
989884,-13.28989696502686
989885,4.026140689849854
989886,21.26356887817383
989887,38.54927062988281
989888,55.67910003662109
989889,72.75293731689453
989890,89.86055755615234
989891,107.0574340820313
989892,124.265983581543
989893,141.3813171386719
989894,158.5237274169922
989895,175.7118377685547
989896,-167.0476837158203
989897,-149.6582489013672
989898,-132.4539184570313
989899,-115.2056884765625
989900,-97.92338562011719
989901,-80.6942138671875
989902,-63.40372848510742
989903,-46.1151123046875
989904,-28.91477584838867
989905,-11.73961162567139
989906,5.387298583984375
989907,22.6736888885498
989908,39.86449432373047
989909,57.2266960144043
989910,74.65062713623047
989911,91.76923370361328
989912,108.9589385986328
989913,126.2744064331055
989914,143.5555877685547
989915,160.8914642333984
989916,178.3486938476563
989917,-164.4261779785156
989918,-147.0509490966797
989919,-129.6959686279297
989920,-112.5073623657227
989921,-95.39536285400391
989922,-78.12928771972656
989923,-60.99520492553711
989924,-43.74532699584961
989925,-26.44776725769043
989926,-9.256449699401855
989927,8.111254692077637
989928,25.39571952819824
989929,42.60676574707031
989930,59.96033096313477
989931,77.32099914550781
989932,94.73673248291016
989933,111.9552154541016
989934,129.3399810791016
989935,146.5845794677734
989936,163.7968292236328
989937,-178.9483489990234
989938,-161.8896331787109
989939,-144.5806579589844
989940,-127.3398742675781
989941,-109.9298706054688
989942,-92.61251831054688
989943,-75.41352081298828
989944,-58.10080337524414
989945,-40.95135498046875
989946,-23.59131050109863
989947,-6.427695751190186
989948,11.05242347717285
989949,28.11647605895996
989950,45.35041427612305
989951,62.6583251953125
989952,79.89714050292969
989953,97.09860229492188
989954,114.3300704956055
989955,131.6029205322266
989956,149.0125274658203
989957,166.0450134277344
989958,-176.0610809326172
989959,-159.0158996582031
989960,-141.8062286376953
989961,-124.5434646606445
989962,-107.3763275146484
989963,-90.10745239257813
989964,-72.84933471679688
989965,-55.58834838867188
989966,-38.26248168945313
989967,-21.12099075317383
989968,-3.787893056869507
989969,13.46725559234619
989970,30.73308753967285
989971,48.03427886962891
989972,65.25121307373047
989973,82.67137145996094
989974,100.053092956543
989975,117.2636947631836
989976,134.4172973632813
989977,151.7366638183594
989978,169.1897277832031
989979,-173.5214996337891
989980,-156.1302947998047
989981,-138.845458984375
989982,-121.6576461791992
989983,-104.2578964233398
989984,-87.10223388671875
989985,-69.7691650390625
989986,-52.35429763793945
989987,-34.96567916870117
989988,-17.70579147338867
989989,-0.4487711489200592
989990,16.69245910644531
989991,34.02194976806641
989992,51.30892181396484
989993,68.60958099365234
989994,85.90068054199219
989995,103.160041809082
989996,120.4041213989258
989997,137.8968658447266
989998,155.1293640136719
989999,172.4779510498047
990000,-170.2669677734375
990001,-153.0544738769531
990002,-135.8952941894531
990003,-118.7944412231445
990004,-101.5978164672852
990005,-84.45787048339844
990006,-67.31207275390625
990007,-50.04061889648438
990008,-32.82878112792969
990009,-15.50856018066406
990010,1.78833544254303
990011,19.13372039794922
990012,36.43418884277344
990013,53.7208366394043
990014,70.89780426025391
990015,88.11518859863281
990016,105.354621887207
990017,122.5614395141602
990018,139.8192138671875
990019,157.2484436035156
990020,174.5128173828125
990021,-168.2064208984375
990022,-151.0941619873047
990023,-133.8475189208984
990024,-116.6310882568359
990025,-99.53762817382813
990026,-82.29115295410156
990027,-65.04390716552734
990028,-47.74288177490234
990029,-30.47302055358887
990030,-13.17849159240723
990031,4.162041187286377
990032,21.31289482116699
990033,38.52064895629883
990034,55.769287109375
990035,72.89083099365234
990036,90.03989410400391
990037,107.2108840942383
990038,124.3121032714844
990039,141.5536651611328
990040,158.7479705810547
990041,176.0471038818359
990042,-166.68603515625
990043,-149.5437316894531
990044,-132.2987060546875
990045,-115.0743789672852
990046,-97.72943115234375
990047,-80.48716735839844
990048,-63.27738189697266
990049,-46.06358337402344
990050,-28.80759048461914
990051,-11.57223510742188
990052,5.794908046722412
990053,23.08921051025391
990054,40.19037628173828
990055,57.54647827148438
990056,74.82290649414063
990057,91.97240447998047
990058,109.1241455078125
990059,126.3781890869141
990060,143.6102294921875
990061,160.7656402587891
990062,178.0370941162109
990063,-164.5967559814453
990064,-147.4611053466797
990065,-130.1991271972656
990066,-112.9856796264648
990067,-95.80525207519531
990068,-78.4278564453125
990069,-60.98705673217773
990070,-43.57492446899414
990071,-26.33066749572754
990072,-9.044580459594727
990073,8.222964286804199
990074,25.55435371398926
990075,42.82197189331055
990076,60.20161056518555
990077,77.46714019775391
990078,94.73497772216797
990079,111.9667282104492
990080,129.3072814941406
990081,146.4390716552734
990082,163.7549591064453
990083,-179.0010833740234
990084,-161.6963043212891
990085,-144.4611968994141
990086,-127.0804214477539
990087,-109.8300094604492
990088,-92.61150360107422
990089,-75.39004516601563
990090,-58.17668151855469
990091,-40.84940338134766
990092,-23.53893661499023
990093,-6.333784580230713
990094,11.1030969619751
990095,28.21153450012207
990096,45.41705322265625
990097,62.92198944091797
990098,80.07838439941406
990099,97.44130706787109
990100,114.6728210449219
990101,132.0390014648438
990102,149.4492340087891
990103,166.6999206542969
990104,-175.9965057373047
990105,-158.7823791503906
990106,-141.4406280517578
990107,-124.3109817504883
990108,-107.0082778930664
990109,-89.65256500244141
990110,-72.47164154052734
990111,-55.23553466796875
990112,-37.97260284423828
990113,-20.72816276550293
990114,-3.447450637817383
990115,13.75580406188965
990116,30.89700317382813
990117,48.05576324462891
990118,65.35879516601563
990119,82.65604400634766
990120,99.72844696044922
990121,116.95556640625
990122,134.0546875
990123,151.281982421875
990124,168.5780944824219
990125,-174.2220001220703
990126,-156.8716278076172
990127,-139.6298980712891
990128,-122.4997863769531
990129,-105.3171157836914
990130,-88.05619812011719
990131,-70.82318115234375
990132,-53.61650848388672
990133,-36.32606887817383
990134,-19.05387687683105
990135,-1.782354593276978
990136,15.50438117980957
990137,32.72491073608398
990138,49.93503189086914
990139,67.14751434326172
990140,84.34412384033203
990141,101.7639999389648
990142,118.9420013427734
990143,136.3022003173828
990144,153.6385803222656
990145,170.844482421875
990146,-172.0025024414063
990147,-154.7250671386719
990148,-137.4252166748047
990149,-120.2850036621094
990150,-103.1021957397461
990151,-85.81304168701172
990152,-68.59288787841797
990153,-51.48652648925781
990154,-34.23186492919922
990155,-16.91743087768555
990156,0.6148732304573059
990157,17.78132629394531
990158,35.0129280090332
990159,52.34429168701172
990160,69.59245300292969
990161,86.74098968505859
990162,103.8190307617188
990163,120.9495162963867
990164,138.2954864501953
990165,155.6034240722656
990166,172.8458099365234
990167,-169.9220275878906
990168,-152.6751251220703
990169,-135.1544189453125
990170,-117.7869720458984
990171,-100.5820007324219
990172,-83.27737426757813
990173,-66.06138610839844
990174,-48.74838256835938
990175,-31.48817825317383
990176,-14.21972751617432
990177,2.995146989822388
990178,20.24915313720703
990179,37.56205749511719
990180,54.90212631225586
990181,72.17783355712891
990182,89.4747314453125
990183,106.7380752563477
990184,124.0229873657227
990185,141.3772888183594
990186,158.5892486572266
990187,175.8716888427734
990188,-166.8166351318359
990189,-149.7194976806641
990190,-132.4247894287109
990191,-115.3138885498047
990192,-97.99411773681641
990193,-80.64244842529297
990194,-63.32900238037109
990195,-46.23443222045898
990196,-29.03243827819824
990197,-11.79998683929443
990198,5.331941604614258
990199,22.72273826599121
990200,39.84562301635742
990201,57.2769889831543
990202,74.51007843017578
990203,91.78736114501953
990204,109.0481338500977
990205,126.4106292724609
990206,143.6260375976563
990207,160.7860870361328
990208,178.1971740722656
990209,-164.5107116699219
990210,-147.1797332763672
990211,-129.9528961181641
990212,-112.6046371459961
990213,-95.28351593017578
990214,-77.88915252685547
990215,-60.70621109008789
990216,-43.37895202636719
990217,-26.25761985778809
990218,-8.858102798461914
990219,8.315863609313965
990220,25.51429557800293
990221,42.99797439575195
990222,60.18795394897461
990223,77.5303955078125
990224,94.70243835449219
990225,112.0116271972656
990226,129.3689270019531
990227,146.6175231933594
990228,163.9715423583984
990229,-178.8546142578125
990230,-161.6289215087891
990231,-144.3793182373047
990232,-127.0731048583984
990233,-109.8998184204102
990234,-92.64800262451172
990235,-75.40126037597656
990236,-58.1076774597168
990237,-40.92896270751953
990238,-23.53899955749512
990239,-6.440505981445313
990240,10.86614990234375
990241,28.16399765014648
990242,45.32610702514648
990243,62.73707580566406
990244,79.93822479248047
990245,97.39299774169922
990246,114.6985549926758
990247,131.9464263916016
990248,149.240478515625
990249,166.3884429931641
990250,-176.3378753662109
990251,-159.0534362792969
990252,-141.8831024169922
990253,-124.7431869506836
990254,-107.5889282226563
990255,-90.31272125244141
990256,-73.21684265136719
990257,-56.1003303527832
990258,-38.94773101806641
990259,-21.83192825317383
990260,-4.583683013916016
990261,12.6600923538208
990262,30.141357421875
990263,47.47021484375
990264,64.71630096435547
990265,82.01214599609375
990266,99.27886962890625
990267,116.5882415771484
990268,133.7809600830078
990269,150.9412994384766
990270,168.2179870605469
990271,-174.5827789306641
990272,-157.2778778076172
990273,-140.0548706054688
990274,-122.7116775512695
990275,-105.2387390136719
990276,-88.04922485351563
990277,-70.7542724609375
990278,-53.65549468994141
990279,-36.4677619934082
990280,-19.34636497497559
990281,-2.063764095306396
990282,15.18758201599121
990283,32.56929397583008
990284,49.81925582885742
990285,67.04805755615234
990286,84.30171203613281
990287,101.6774673461914
990288,119.0246047973633
990289,136.0647277832031
990290,153.4225463867188
990291,170.6276092529297
990292,-171.9100494384766
990293,-154.5474243164063
990294,-137.2391510009766
990295,-119.9052200317383
990296,-102.6752471923828
990297,-85.47576141357422
990298,-68.16590118408203
990299,-51.0503044128418
990300,-33.76006698608398
990301,-16.39599609375
990302,0.8273620009422302
990303,18.10718536376953
990304,35.30215454101563
990305,52.69615936279297
990306,69.86607360839844
990307,86.99609375
990308,104.2410125732422
990309,121.3563461303711
990310,138.5980377197266
990311,155.8335266113281
990312,173.1014709472656
990313,-169.6829528808594
990314,-152.4865112304688
990315,-135.2289581298828
990316,-118.0049362182617
990317,-100.8450622558594
990318,-83.51258087158203
990319,-66.34902191162109
990320,-49.20782470703125
990321,-31.97716903686523
990322,-14.59233856201172
990323,2.656775951385498
990324,20.07536506652832
990325,37.2137451171875
990326,54.38047027587891
990327,71.54195404052734
990328,88.68845367431641
990329,105.9250411987305
990330,123.292106628418
990331,140.4173431396484
990332,157.7596893310547
990333,174.8600463867188
990334,-167.8401489257813
990335,-150.5344390869141
990336,-133.3511199951172
990337,-116.0767288208008
990338,-98.85912322998047
990339,-81.62666320800781
990340,-64.36051940917969
990341,-47.07989120483398
990342,-29.92722511291504
990343,-12.72463703155518
990344,4.658825397491455
990345,21.95135498046875
990346,39.2828483581543
990347,56.59440231323242
990348,73.89218139648438
990349,91.21897125244141
990350,108.5867462158203
990351,125.7723617553711
990352,143.0114288330078
990353,160.2574157714844
990354,177.5363311767578
990355,-165.3350067138672
990356,-148.1333160400391
990357,-130.7779693603516
990358,-113.5295639038086
990359,-96.15441131591797
990360,-78.72393035888672
990361,-61.52204895019531
990362,-44.34466934204102
990363,-26.93135833740234
990364,-9.57367992401123
990365,7.680992603302002
990366,24.92842674255371
990367,42.31538391113281
990368,59.66255950927734
990369,76.89486694335938
990370,94.23440551757813
990371,111.5374374389648
990372,128.9525451660156
990373,146.2005157470703
990374,163.4315032958984
990375,-179.2809753417969
990376,-161.9865417480469
990377,-144.6304168701172
990378,-127.2816925048828
990379,-110.0236892700195
990380,-92.77911376953125
990381,-75.54741668701172
990382,-58.34560012817383
990383,-41.09149551391602
990384,-23.77960777282715
990385,-6.565551280975342
990386,10.627366065979
990387,27.97590637207031
990388,45.22584915161133
990389,62.51174926757813
990390,79.79749298095703
990391,97.05370330810547
990392,114.4218368530273
990393,131.6387176513672
990394,148.781494140625
990395,166.0223999023438
990396,-176.7049102783203
990397,-159.3907012939453
990398,-142.1801147460938
990399,-124.941162109375
990400,-107.7682189941406
990401,-90.624267578125
990402,-73.32239532470703
990403,-55.99589920043945
990404,-38.76343536376953
990405,-21.67042541503906
990406,-4.215944290161133
990407,12.89531803131104
990408,30.0682315826416
990409,47.45376586914063
990410,64.86421203613281
990411,82.18229675292969
990412,99.43103790283203
990413,116.8259658813477
990414,134.1369781494141
990415,151.3681793212891
990416,168.6682891845703
990417,-174.0911865234375
990418,-156.8327026367188
990419,-139.6538848876953
990420,-122.3956985473633
990421,-105.2602920532227
990422,-88.11322784423828
990423,-70.89665985107422
990424,-53.47327041625977
990425,-36.29674530029297
990426,-19.04548072814941
990427,-1.837307333946228
990428,15.32198047637939
990429,32.55455780029297
990430,49.73615264892578
990431,66.89854431152344
990432,84.00090789794922
990433,101.2943344116211
990434,118.4206848144531
990435,135.8361358642578
990436,153.1922607421875
990437,170.3764801025391
990438,-172.3181304931641
990439,-155.2179107666016
990440,-137.8950653076172
990441,-120.6572875976563
990442,-103.3426055908203
990443,-85.98762512207031
990444,-68.79822540283203
990445,-51.55952835083008
990446,-34.22782135009766
990447,-17.0063304901123
990448,0.2269384264945984
990449,17.61988258361816
990450,34.88929748535156
990451,52.07554626464844
990452,69.39868927001953
990453,86.67765045166016
990454,103.7718505859375
990455,121.2893600463867
990456,138.5293426513672
990457,155.7990875244141
990458,173.1534423828125
990459,-169.6203918457031
990460,-152.4065704345703
990461,-135.1377105712891
990462,-117.8204727172852
990463,-100.4663772583008
990464,-83.17692565917969
990465,-65.89447784423828
990466,-48.58060836791992
